id,questions,answers
cf7148b17985432aa13fb213,"In the country that invented the Chinese take out box, the state with the most pilots per capita was purchased under a president who served in which military organisation?",Union Army
b2dafc8ef1f841cb8b45b12f,What military branch did the person who purchased the state with most pilots per capita than any state in the country Chinese take out boxes were invented serve in?,Union Army
40c4ac5dda5f4d0ea6057a60,"What is the only major mountain range located between the mountains that contain the temperate parts of the place that From the Rough is in, and the mountains that are higher than them?",Interior Highlands
4bba7024fba24c5aa7d67695,What's the only major mountain range between the Appalachian Mountains and the mountains higher than those in temperate parts of the state where Chickamauga Lake is located?,Interior Highlands
b9d0d9119a644c7c9f442cb0,Which mountainous region lies between the mountains with a temperate climate in Tellico Reservoir's state and the mountain range that is higher than them?,Interior Highlands
636462e28cbd4c71b4c5ecb6,What is the only major mountain ranged located between the Appalachian Mountains and the mountains higher than those which contain parts of the state where Icehouse Bottom is located?,Interior Highlands
08df0c729b88437c8672dff8,What is the only major mountain ranged located between the Appalachian Mountains and the mountains higher than those which contain temperate parts of the state where Lenoir Cotton Mill is located?,Interior Highlands
e6b27a4e00554138b69be1c6,What is the only major mountain range located between the Appalachian Mountains and the mountains higher than those which contain temperate parts of the state in which Calvin John Ward died?,Interior Highlands
ee7e2a5af5e04c55a7b47b13,What's the only major mountain range between the Appalachian Mountains and higher mountains in temperate parts of the state where the X-10 Graphite Reactor is located?,Interior Highlands
e0903531d86f4336a65b7649,What is the only major mountain range between the Appalachian Mountains and mountains higher than those in temperate parts of the state where the Battle of Shiloh took place?,Interior Highlands
cd583b1775dc4c47a6e55353,What is the only major mountain range between the Appalachian Mountains and the mountains higher than the mountains found in the state the Museum of Appalachia is located?,Interior Highlands
1deac8fcf4984ddd95107aa2,What is the only major mountain range between the Appalachian Mountains and the mountains higher than the mountains found in the state first readmitted to Congress with a temperate climate?,Interior Highlands
16451b2a07054e02a90d2fde,What is the only major mountain range located between the Appalachian Mountains and the mountains higher than those which contain parts of the state other than Florida which received error coins?,Interior Highlands
5969e04735614162acb75b85,What is the only major mountain ranged located between the Appalachian Mountains and the mountains higher than those which contain temperate parts of the state first formed out of a federally-controlled territory?,Interior Highlands
822ab417f2e24b998ddd3243,What's the only major mountain range between the Appalachian Mountains and the mountains higher than those in temperate parts of the state where Verona United Methodist Church is located?,Interior Highlands
27b617ba04da40cc81a6ecb1,What's the only major mountain range between the Appalachian Mountains and the mountains higher than those in temperate parts of the state Hank Snow lived in when he died?,Interior Highlands
d1820787398d47d89804366b,What is the only major mountain ranged located between the Appalachian Mountains and the mountains higher than those which contain temperate parts of the state where Fort Nashborough is located?,Interior Highlands
179d8bb758924722be376e6c,"What is the only major mountain range located between the mountains that contain the temperate parts of the state where Brett Carter was born, and the mountains that are higher than them?",Interior Highlands
c51ff7bb691e4bd7b5e73d5e,What is the only major mountain ranged located between the Appalachian Mountains and the mountains higher than those which contain temperate parts of the state home to the Lone Mountain State Forest?,Interior Highlands
20489a02df9147f184ed995d,Which mountains higher than the Rockies contain temperate parts of the state where Hello Love's performer lived when he died?,Rocky Mountains
226901fa8d704834b9e17bb7,Which mountains are higher the Rockies or those from the temperate climate parts of the state where The Name of the Game Was Love song's singer died?,Rocky Mountains
ae8e356996674ee5b9ffbb39,Where is the monument to the first explorer to discover new land west of Africa and the continent of the region sharing a border with Champagne-Ardenne?,Indiana Statehouse
09e1614713cd4f42a15b3e60,What incorrect term for the indigenous population originated with the first explorer to discover new land west of the continent Champagne-Ardenne is located and Africa?,Indian
20bd986a234e42a7b4ab1062,When did Alanders rejoin the country where the Embassy of France is in the headquarters city of Daniel Majstorovic's sports team?,December 1917
a54e73b5215d470189a97050,When did Swedish become the official language of the country where the French Embassy is located in the headquarters city of Daniel Majstorovic's team?,20th century
c65e70a812774560924c1302,A country's city has both an Embassy of France and Pontus Segerström's team's home. When did the Alanders rejoin that country?,December 1917
d8773f4684be4bd9a8537a93,When did Swedish become the official language of the country having Embassy of France at the headquarters location of the sports team with Pontus Segerström as a member?,20th century
